id,default,loan_amount,mortgage_amount,property_value,loan_reason,occupation,occupation_length,derogatory_reports,late_payments,oldest_credit_line,recent_credit,credit_number,ratio
13845,0,13700,58788,87260,DebtCon,Office,14,0,0,103.6928184,0,24,36.66531854
12977,0,24700,53925,83056,DebtCon,Mgr,4,0,0,251.1883928,2,25,34.88924173
13229,1,13800,97778,116814,DebtCon,Other,15,1,3,120.7813962,1,22,23.20471329
16931,1,11900,54867,79000,HomeImp,Mgr,1,0,0,182.6,2,23,
14032,0,20000,29400,52000,DebtCon,Other,,0,0,219.1333333,0,13,
11057,0,52200,41301,67400,DebtCon,Office,5,1,,181.5023543,1,15,30.62618827
16044,1,26600,62895,103000,DebtCon,Self,1,0,5,187.4666667,2,34,
11591,1,42000,102000,165000,DebtCon,Office,12,1,1,237.3666667,0,19,
14334,0,8100,53863,74705,DebtCon,Other,0,0,0,66.29457039,8,21,26.04646942
16792,0,13400,100784,118708,,Office,15,0,0,268.1075925,0,16,36.1587181
13140,0,5500,87438,116679,HomeImp,ProfExe,6,0,0,186.424416,1,27,28.4175309
12944,0,13200,15346,30809,DebtCon,Office,7,0,1,89.65253609,0,16,18.10528202
16145,0,5300,73698,84427,DebtCon,,4,,,,,,19.13120118
15463,0,7400,,44651,HomeImp,Other,2,0,0,271.9181691,0,25,42.9300431
12546,1,2200,24280,34687,HomeImp,Other,,0,1,300.8666667,0,8,
12918,0,24100,61811,97086,DebtCon,Other,6,0,0,222.6265908,1,19,34.68253701
11768,0,20500,,130396,HomeImp,Other,0,0,0,305.6564224,3,21,31.58225278
15174,0,12300,114035,137208,DebtCon,ProfExe,15,,1,173.7143227,0,33,32.05607229
14186,0,10700,83650,203720,HomeImp,Self,11,0,0,13.58869396,,8,19.58771055
16943,0,9300,,55350,HomeImp,Other,9,0,0,308.3403318,2,13,33.6355254
14347,0,19300,51580,83518,DebtCon,Other,13,0,0,89.525932,0,9,7.148413213
15760,0,13400,87175,115530,HomeImp,ProfExe,13,0,1,180.9451064,1,27,33.90005642
16183,0,22700,73280,92961,DebtCon,ProfExe,8,0,1,109.5702924,3,26,34.61442256
16749,0,27400,41370,70528,DebtCon,Office,18,0,0,180.204345,1,21,33.4950887
13409,1,12500,41301,60000,DebtCon,Other,2,0,0,77.23333333,0,12,
11053,0,23900,95060,134567,DebtCon,ProfExe,,0,0,194.2510061,0,20,27.15706127
11903,0,19000,57429,86250,DebtCon,Office,5,,,175.5,,16,
11194,0,25000,22800,49523,DebtCon,Other,36,0,0,281.0666667,1,24,
16897,0,11900,81318,105454,HomeImp,ProfExe,6,0,0,92.13682104,1,33,37.52575103
11007,1,24400,88000,119100,HomeImp,Other,12,0,0,84.23333333,5,19,
13447,0,12400,24769,87665,HomeImp,ProfExe,21,0,0,238.3827694,0,11,25.33220131
13157,1,19400,86219,126904,HomeImp,Other,0,0,0,,0,0,34.48084978
15742,0,21900,91327,139106,DebtCon,ProfExe,,0,0,201.6855481,0,21,30.01955513
12627,0,33700,142468,195770,DebtCon,ProfExe,22,0,0,200.8607367,1,22,36.50527114
15562,1,6900,57257,63752,DebtCon,Other,10,2,0,138.234778,0,22,38.37246088
12791,0,20800,51562,99997,DebtCon,Office,1,0,4,168.3145771,0,47,35.23139271
13431,1,10700,34000,49756,HomeImp,Other,0.9,1,0,230.3,8,8,
11262,0,16400,21857,51994,HomeImp,ProfExe,7,0,0,201.9333333,0,14,
11040,0,19000,105729,172555,DebtCon,Office,6,0,0,216.4390359,4,23,41.04674812
14360,0,24500,,35543,HomeImp,Other,21,0,0,83.11198815,1,15,29.8556335
13041,0,25600,,147598,,,,,,,,,14.46198733
12873,0,18500,38145,59415,HomeImp,Other,25,0,0,241.8973574,0,14,23.87079226
13131,0,20200,25956,92553,DebtCon,ProfExe,7,0,0,156.2693203,0,21,28.2904395
14787,0,5100,72891,80691,HomeImp,Other,1,1,0,273.8817052,0,6,39.85214652
11027,0,17900,70444,95860,HomeImp,Office,7,,,95.68425477,0,11,38.14282274
14684,0,10000,63005,78500,DebtCon,Other,3,,,171.7666667,,35,
13198,0,7000,74795,99149,HomeImp,Other,1,0,1,175.5714428,0,32,34.44966467
11965,0,8200,117314,132770,DebtCon,Self,4,0,1,176.3345415,0,19,34.55205243
16651,0,25000,109000,175000,DebtCon,Sales,17,0,0,298.3333333,1,31,
11684,0,20900,30517,58756,DebtCon,Other,,0,0,222.0379946,0,12,40.42166884
14732,1,45000,47321,115000,DebtCon,Other,,0,1,130.3,0,22,
12502,0,18800,88828,116683,DebtCon,ProfExe,6,0,0,141.841398,1,20,21.67927834
13791,0,5100,93000,116875,HomeImp,Other,10,,,417.6333333,2,50,
15970,0,17000,51682,67688,HomeImp,Office,2,0,0,135.1919065,0,18,33.05063637
14151,0,19600,33284,61824,DebtCon,Other,14,0,0,119.4730729,1,17,37.78452367
16382,0,15900,42623,66458,DebtCon,ProfExe,4,0,0,146.8278924,1,12,30.28912983
12964,0,28900,77916,130728,DebtCon,Office,2,0,0,290.772608,1,23,39.09547645
11426,0,4900,,69706,,,,,,,,,33.70558774
14020,0,28300,71973,119224,DebtCon,Other,4,0,0,89.37995232,2,32,39.98105906
14966,0,27900,149359,192955,HomeImp,Self,0,0,0,172.5795905,1,16,40.13553136
11016,0,21800,,25566,DebtCon,ProfExe,8,0,0,114.5417511,1,19,21.82563105
12506,1,6700,,81239,HomeImp,Other,19,,,,,,40.8949317
15478,0,15700,80200,88545,DebtCon,Mgr,21,0,0,242.6003878,10,24,36.29703312
13552,0,21200,44097,64703,DebtCon,Office,12,0,2,123.8939486,1,21,40.13923179
16472,1,20900,61402,88659,DebtCon,ProfExe,9,3,0,164.2489323,1,63,40.92143334
12330,0,10000,87579,105000,DebtCon,Other,13,0,0,209.9666667,3,16,
15077,0,26600,140561,208775,HomeImp,ProfExe,5,0,0,197.5241024,1,27,36.87838912
12807,0,25000,72077,104294,DebtCon,Mgr,1,,,232.0511235,4,24,40.64547977
13813,0,8000,84730,123455,HomeImp,Other,9,,,,,,40.03264933
12052,0,11200,62752,73003,DebtCon,ProfExe,13,0,0,226.5659049,3,31,38.33979805
16409,0,34200,119575,175235,DebtCon,ProfExe,16,0,0,131.5424382,1,16,27.14989852
14689,1,18200,95091,113294,DebtCon,ProfExe,15,0,3,188.504617,0,36,78.65438605
16207,0,23000,71902,101750,HomeImp,Other,5,0,0,214.3892524,0,13,29.04596406
13992,0,13200,155478,183646,HomeImp,Office,5,0,0,196.2413709,1,55,35.60287536
15208,1,15900,101337,,HomeImp,Other,4,0,0,235.6274023,0,23,20.72337565
16143,0,24700,111107,163926,DebtCon,Mgr,15,0,1,170.6294314,1,26,32.93429181
16640,0,16500,23169,41677,DebtCon,ProfExe,20,0,0,208.0769432,2,15,34.43057515
16153,0,12100,74594,90555,DebtCon,Mgr,4,0,0,123.7766246,2,27,41.63484731
16695,0,23700,62949,99295,HomeImp,Office,15,0,0,145.3552803,0,14,36.03276029
15190,1,32300,167000,221100,DebtCon,Mgr,4,0,0,185.7,3,21,
11065,0,41100,94600,151000,DebtCon,Other,15,,1,220.1333333,4,31,
15402,1,10000,99600,125500,DebtCon,Office,8,0,0,80.1,3,21,
12293,0,8600,42226,50386,HomeImp,Mgr,21,1,0,223.3264624,0,17,34.92786612
16832,1,13500,83673,109000,HomeImp,Mgr,2.3,0,1,238.4,3,57,
14456,0,26700,81968,114647,DebtCon,ProfExe,10,0,1,126.7073197,0,19,27.05672697
16431,1,47800,47354,119244,DebtCon,Other,,0,1,128.0510907,0,21,
12906,0,20000,61843,95595,HomeImp,Office,14,0,0,135.9666667,0,14,
11776,0,26800,133594,173255,DebtCon,Other,8,0,0,215.968328,1,19,36.94699749
16517,0,23100,72712,185787,,Other,10,0,0,362.1817044,1,16,31.86715522
16399,0,11900,97506,110902,DebtCon,Other,17,0,1,196.568128,2,15,37.99899138
15951,0,10000,71000,97875,HomeImp,ProfExe,8,0,0,165.7148936,0,34,
13488,1,25000,123184,200000,DebtCon,Other,12,0,1,160.3,1,32,
13415,0,9500,79479,88772,DebtCon,ProfExe,8,0,0,189.5890747,0,12,37.95298991
11453,0,22400,47687,65704,DebtCon,Office,6,0,0,174.557897,2,27,36.21976783
13835,0,8800,,32221,DebtCon,Other,0,0,0,276.8419349,0,14,24.19867837
14064,0,10900,45028,61014,DebtCon,Other,10,0,0,72.49466093,0,23,35.66764597
13520,0,15700,79346,93472,DebtCon,Mgr,19,0,0,244.476057,11,23,33.19641246
12609,0,18500,57174,91772,HomeImp,ProfExe,4,0,0,129.6632166,0,13,28.90447884
11651,0,12200,199232,229929,HomeImp,ProfExe,11,0,0,223.4381168,0,21,31.3702723
12753,0,4300,72021,80027,HomeImp,Other,2,2,0,263.9703003,0,5,36.43209394
15462,0,34000,121625,169369,DebtCon,ProfExe,15,0,0,112.3149971,0,17,28.99431237
13135,0,8400,62989,76718,HomeImp,Mgr,3,0,2,131.4713826,0,22,29.20040034
13263,0,14600,68182,83091,DebtCon,Office,5,0,0,135.8483738,0,19,24.68413786
12184,0,9600,,56900,,,,,,,,,14.43523879
16676,0,22400,83990,111096,DebtCon,Other,,0,0,175.4089363,1,25,39.97273175
12581,1,5500,,13770,HomeImp,Mgr,5,0,1,167.3666667,1,8,
13272,1,27400,23939,56874,DebtCon,Office,3,0,1,197.8,0,11,
16245,0,23100,75837,183443,,Other,9,0,0,377.2910399,0,17,31.43531612
11036,0,6100,77265,97944,DebtCon,ProfExe,0,,,,,,28.87646305
11876,0,24900,89530,146815,DebtCon,ProfExe,19,1,0,164.7703104,1,25,39.34585859
12141,0,24400,61260,103842,DebtCon,ProfExe,1,0,0,179.5402847,0,26,33.59045514
13740,0,14500,35799,51720,HomeImp,Other,10,0,0,123.218105,1,9,18.32493528
14449,0,32200,108871,151667,DebtCon,Other,11,0,0,227.4154384,0,40,40.18309857
12652,0,10900,49406,83074,HomeImp,Other,1,0,1,191.8151231,0,13,30.12455569
15030,0,17700,50886,106673,HomeImp,Other,2,0,2,57.09065961,1,10,40.85911311
13590,1,18900,17800,40798,DebtCon,Office,6,2,0,167.4666667,2,16,
15796,0,15200,7879,95124,HomeImp,Other,13,0,1,270.2858992,0,22,29.16014082
16746,0,32900,9200,66056,DebtCon,Other,0,0,0,107.6734382,1,6,37.18955165
11708,0,6900,97662,110046,HomeImp,Office,24,0,0,111.1233973,0,11,37.25315085
12617,0,28300,105000,147000,DebtCon,ProfExe,11,0,0,162.3666667,1,17,
15415,0,3000,47000,56400,HomeImp,Office,21,0,0,201.8666667,0,20,
16612,0,9300,39307,51680,DebtCon,Office,8,0,0,196.0146349,0,23,30.7315717
14579,0,9900,83821,124527,HomeImp,Office,30,0,0,319.6519713,1,37,35.76942543
13055,0,26300,,51055,DebtCon,Other,,,,70.25339459,,14,28.20743574
13016,1,14000,64000,78000,,ProfExe,7.4,0,0,174.4333333,0,20,
12673,0,10600,37742,64334,DebtCon,Mgr,,,,,,,37.54125788
11683,0,25600,76102,119391,DebtCon,Other,5,0,0,87.62538217,1,32,40.92995432
13516,0,17100,43085,68758,DebtCon,Other,7,0,1,103.6838558,3,49,30.3535487
11343,0,22400,65502,104373,HomeImp,Office,14,0,0,141.8128234,0,13,36.22194314
14919,0,11700,56441,86987,HomeImp,Other,17,0,0,198.0327176,0,16,33.93116342
14814,0,7100,54700,68500,DebtCon,,19,0,0,155.2,1,12,
15965,0,17800,68889,85642,DebtCon,Other,0,2,2,105.7679609,2,25,34.62992201
11874,0,6200,45564,61956,HomeImp,Other,2,0,,101.1670603,,13,38.67514015
13646,0,59700,39253,69299,DebtCon,Other,2,0,0,110.876229,0,21,29.31950054
12015,0,21000,131378,199687,HomeImp,ProfExe,12,0,0,208.6059657,0,21,37.09927911
13067,0,13600,7627,59173,HomeImp,Other,7,2,0,362.5122503,1,22,14.26712754
15156,0,15600,102881,117868,DebtCon,Other,11,0,0,287.4411309,2,19,31.75987679
11841,0,11300,,73121,,,,,,,,,22.57724619
11424,0,9800,136154,203815,DebtCon,ProfExe,1,0,0,70.85332764,2,23,35.8789883
15268,0,7500,84479,104571,DebtCon,ProfExe,23,0,0,47.83285134,3,14,33.07501037
16565,0,9000,55367,79819,DebtCon,Office,5,0,0,101.281185,1,15,27.1892129
11855,1,3300,126541,134527,HomeImp,Sales,9,1,0,139,0,36,
12821,0,21400,90912,121714,DebtCon,Self,3,0,0,221.515426,2,26,34.88554143
16907,0,15500,36650,62963,DebtCon,ProfExe,6,0,0,260.8567886,0,16,24.29905935
13095,1,16200,23466,206368,DebtCon,Mgr,9,7,3,141.0274265,10,41,32.36849777
16192,0,30600,231344,284199,DebtCon,ProfExe,7,0,1,202.5286035,0,29,15.82390006
12343,0,15000,122486,159000,DebtCon,Office,5,0,0,137,1,21,
15389,0,8100,78977,91995,DebtCon,Mgr,19,0,0,296.7470948,1,23,38.82094029
13888,0,14200,44412,72946,DebtCon,ProfExe,19,0,0,196.1321341,0,15,23.77320187
15155,0,7300,60973,79443,HomeImp,Other,14,0,0,239.6202976,1,36,36.72713636
15324,0,25000,188545,241279,DebtCon,Other,9,0,0,102.5,2,26,
16319,0,22900,64350,93126,DebtCon,Office,6,,,181.8260463,,16,39.39135211
15179,0,15000,5627,64962,DebtCon,Sales,0,0,0,341.5020847,0,6,39.9967104
14973,1,17500,91000,116000,DebtCon,ProfExe,0.5,0,0,188.7333333,3,26,
14720,0,27300,135823,185416,DebtCon,Mgr,1,,,135.3597477,,38,32.79497644
14234,0,14400,75360,105737,HomeImp,ProfExe,8,0,0,121.298029,1,27,24.76189959
12610,0,10000,64320,102375,DebtCon,Office,10,0,0,148.1666667,1,13,
15412,0,23600,56023,83659,DebtCon,Mgr,5,0,0,267.7555345,2,25,32.20078133
16253,0,22800,,97634,HomeImp,Other,8,0,0,177.5697403,1,16,40.77224843
13076,0,43200,367917,466755,HomeImp,ProfExe,3,0,0,312.3063392,4,15,42.62357404
16494,0,38900,198749,270751,DebtCon,ProfExe,4,0,0,245.8954444,0,32,29.62236869
11515,1,8300,82000,111000,DebtCon,Other,6,2,2,214.1,2,12,
14808,0,11100,43167,60209,DebtCon,Other,3,0,1,80.36819698,0,20,37.49079882
13332,0,13900,88746,108160,HomeImp,Mgr,9,0,0,234.9489511,0,25,30.95143737
13915,0,16500,64081,100796,HomeImp,ProfExe,22,0,1,243.9416859,1,24,38.32781635
12440,0,20000,39000,62000,DebtCon,Office,6,0,0,170.4333333,2,27,
11774,0,20000,55746,105230,DebtCon,ProfExe,16,0,3,282.0666667,1,36,
11192,0,40000,145351,208657,HomeImp,ProfExe,3,0,0,153.8265438,0,31,36.09992698
13698,0,13800,85805,135789,DebtCon,ProfExe,15,0,0,303.6882297,0,18,27.86907921
12717,0,22400,135912,181863,HomeImp,Mgr,7,0,0,316.9929061,0,17,45.00681808
13158,0,8000,177683,251771,DebtCon,Sales,,0,0,138.5116009,0,22,39.73544882
16045,1,15000,,,HomeImp,,1,1,0,108.5333333,0,22,
14851,0,30700,36804,83295,DebtCon,Other,,,,289.3998161,0,15,42.21386978
12694,1,12400,57105,74582,DebtCon,Other,12,0,0,134.0317679,0,20,36.92573641
16175,1,14900,57557,80611,DebtCon,Other,12,0,0,103.1065045,0,7,39.84087535
12616,1,50200,34668,,DebtCon,Mgr,7,1,0,117.6825478,1,5,36.72448606
16562,0,21000,69097,105200,DebtCon,Other,,1,0,237.8201289,1,13,40.30577357
15454,0,10200,80969,100937,DebtCon,Other,9,0,0,168.7498211,4,21,39.69842981
15228,0,21600,61797,109007,DebtCon,ProfExe,14,0,2,267.8877899,0,35,26.09217152
12998,0,16000,63005,90908,HomeImp,Other,,0,0,295.1152504,0,20,29.01487651
15372,0,13900,41641,53200,DebtCon,Other,,0,0,83.06246819,0,15,42.40363421
12347,0,21400,77794,105330,DebtCon,Other,,0,0,187.3708537,1,24,38.18834501
12119,0,20800,,74486,DebtCon,Sales,6,0,0,407.5856237,0,24,22.16287266
15379,0,26300,58369,88124,DebtCon,Other,7,0,0,234.2215472,1,20,37.15829482
15279,0,13100,70878,86743,DebtCon,ProfExe,10,0,0,174.8817438,0,11,39.78440826
13805,0,16800,67049,89729,HomeImp,Other,,0,0,286.3751286,0,20,28.73912802
11793,0,7000,129959,161301,HomeImp,ProfExe,11,0,0,209.9862995,0,18,21.91795226
12876,1,21600,154991,,DebtCon,Self,,2,4,165.60083,0,43,38.01491727
15840,0,70300,197761,294169,DebtCon,Self,9,0,0,212.2397249,2,24,28.90707333
16959,0,5800,172595,250155,DebtCon,Sales,,0,0,126.4009836,0,21,43.20775979
15269,1,8900,60782,100000,HomeImp,ProfExe,14,0,8,129.8666667,0,36,
11479,0,7100,25896,33580,DebtCon,Other,1,0,0,29.85636517,9,7,28.27147416
11434,0,41700,59889,109250,DebtCon,Mgr,16,0,0,187.1328108,0,22,36.96881444
16957,0,14600,4810,88000,HomeImp,Other,14,0,1,266.8333333,0,23,
16631,0,22400,79022,105086,DebtCon,Other,,0,0,179.458917,2,25,38.30639821
11877,0,9900,111000,134347,DebtCon,ProfExe,16,,1,180.6333333,1,33,
11217,1,2800,4000,60850,HomeImp,Other,16,4,0,112.6333333,2,9,
14087,0,23500,90129,141785,DebtCon,ProfExe,23,1,0,158.9968245,0,25,40.33195033
12924,0,48900,33903,68995,DebtCon,Office,6,0,,204.4521171,1,16,30.99923612
14809,0,33000,232113,46286,DebtCon,Mgr,3,0,1,214.3529578,2,50,42.51200002
12229,0,10000,,49266,,,,,,,,,15.59729023
15552,0,25500,113204,184561,DebtCon,Sales,17,1,0,308.9581984,1,31,34.357866
13687,0,25900,80663,122372,DebtCon,ProfExe,10,0,1,133.6694939,0,18,26.57393079
12514,0,36300,26662,70000,DebtCon,ProfExe,5,0,0,190.8,2,18,
16419,1,8000,47306,68350,HomeImp,Other,9,0,0,82.63333333,0,20,
14185,1,25000,,48700,DebtCon,ProfExe,11,0,3,41.56666667,3,6,
11861,0,34800,138680,190729,DebtCon,ProfExe,21,0,0,198.1233342,0,21,35.57723925
16238,1,19500,100077,122352,DebtCon,Office,3,0,0,58.86102746,0,9,38.12151833
11319,0,8700,30716,84778,HomeImp,ProfExe,19,0,0,219.0852356,0,10,23.80889415
12199,1,19000,93050,118000,DebtCon,Office,1,0,0,40.56666667,0,10,
13786,1,11800,74512,93328,HomeImp,Office,4,5,0,117.91882,,16,58.29598994
14652,0,6300,92659,117352,HomeImp,ProfExe,6,0,0,199.0119272,0,27,26.52004952
14907,0,22400,72866,95734,DebtCon,Mgr,5,0,0,75.95573527,7,23,37.50722389
15196,1,15000,38000,73200,DebtCon,Other,6,0,0,171.3,0,17,
14098,0,15200,47200,74510,DebtCon,ProfExe,17,0,0,174.5215618,0,23,41.86337612
13299,0,27700,141930,182516,DebtCon,ProfExe,0,0,0,235.6305765,2,19,41.9588135
14649,0,24500,80072,107559,DebtCon,Other,18,0,0,194.8774602,0,12,39.21016963
14418,0,26500,34678,68000,DebtCon,Mgr,14,1,0,88.3,6,16,
16289,0,10200,84196,91642,DebtCon,Other,1,0,0,104.8350719,1,32,38.37611263
12150,0,25900,61064,94714,DebtCon,Office,2,0,0,98.80937484,0,23,34.56594425
11744,0,21900,66859,104878,DebtCon,Office,7,,1,116.5339256,1,18,38.88482694
14615,0,51800,174945,251643,DebtCon,ProfExe,5,0,0,257.8079289,1,33,40.17406476
13047,0,23700,,78878,DebtCon,Sales,4,0,0,408.1876462,0,23,24.20093583
13028,0,16000,101000,130000,DebtCon,ProfExe,7.5,0,0,102.5,0,14,
14721,0,7000,64255,68389,HomeImp,Other,4,0,0,80.15243091,2,19,40.56186054
11119,0,16700,31135,60478,DebtCon,Other,14,0,0,105.1332711,0,18,39.1229968
13554,0,13300,61414,72101,,Other,12,0,0,260.0716499,0,27,27.28688203
12202,0,27300,149950,177309,DebtCon,ProfExe,6,0,0,328.1681227,0,35,39.15955376
13207,1,12900,46266,62000,DebtCon,Other,7,0,0,77.13333333,5,18,
13212,0,23500,,90205,HomeImp,Other,9,0,0,169.0149735,0,16,38.69873592
12606,0,20300,37056,55027,DebtCon,Other,,0,0,223.5536916,0,13,40.3260493
11720,0,30300,137927,182588,DebtCon,ProfExe,1,1,0,248.980672,1,18,40.36185207
16298,0,10400,37233,52320,DebtCon,Other,15,0,0,88.67732862,0,11,31.05643679
13372,0,8300,101150,115215,HomeImp,Office,23,0,0,130.2563294,0,12,36.50599948
13025,0,15500,71412,93723,DebtCon,Mgr,19,0,0,238.5013159,11,24,35.96589821
14967,1,12100,22000,38750,DebtCon,Other,0.8,0,0,167.4,1,17,
15669,1,6500,96314,105800,HomeImp,ProfExe,27,0,0,475.8,2,40,
14090,0,12200,206613,232176,HomeImp,ProfExe,10,0,1,237.3157697,0,22,30.68943921
13279,1,15000,33000,,,,0.9,7,5,144.8666667,0,20,
16875,0,33300,19675,47894,DebtCon,Mgr,6,0,0,42.43527965,0,7,36.66861708
12975,0,13000,39386,53149,DebtCon,Other,4,0,0,110.4779566,1,16,38.52175901
14880,1,53400,228236,305514,HomeImp,Self,6,0,0,11.1480685,0,2,34.55841672
16132,0,17000,134689,158661,DebtCon,Mgr,,0,0,227.3954647,0,19,36.42557176
12798,0,15200,69320,89644,DebtCon,Other,11,0,0,91.74348238,2,11,31.11492975
12219,0,13400,51225,69361,DebtCon,Other,0,0,0,261.1896369,0,21,28.95306771
14344,1,20000,,115750,HomeImp,Other,,0,2,132.5333333,0,10,
13793,0,19300,91004,116827,DebtCon,ProfExe,6,0,0,163.2821181,1,20,20.20603258
12110,0,19600,55169,86203,DebtCon,Other,18,0,0,223.6033292,1,22,33.7552728
13719,0,18200,13925,94898,DebtCon,Other,22,0,0,223.901918,2,41,35.99822541
13492,0,50800,48667,63130,DebtCon,Office,12,0,1,97.97218322,1,26,40.02592041
12755,0,36400,118040,164592,DebtCon,Other,,0,0,250.0032832,2,13,34.32228507
14220,0,4100,57992,63797,DebtCon,ProfExe,7,0,4,165.505037,1,31,22.27817437
15996,0,9200,19756,26140,DebtCon,Other,0,1,0,0.486711451,9,7,27.07525664
13806,0,20800,58440,99244,DebtCon,Office,1,0,4,174.9585772,0,46,37.48854569
14987,1,8800,108608,,DebtCon,Mgr,0,0,6,253.4717586,4,23,
11784,1,9200,70715,85000,DebtCon,Office,26,0,0,143.0666667,2,23,
14425,0,7300,49064,64225,DebtCon,Mgr,6,,4,106.3759993,1,10,40.05191523
12919,1,10000,20500,54600,HomeImp,Self,15,0,0,160.3333333,2,11,
15967,0,13100,59460,72387,HomeImp,Other,29,1,2,182.1817822,0,24,34.78513256
14069,0,9300,75425,109040,DebtCon,Office,2,0,0,235.9462106,0,38,17.87525906
16696,0,15300,77069,104534,DebtCon,ProfExe,0,0,0,276.9242472,2,21,39.24459953
13600,0,17500,73071,94267,DebtCon,Office,1,0,0,160.4547005,3,19,32.27680932
11276,0,8300,178745,251935,DebtCon,Sales,,0,0,130.7309108,0,22,42.35805988
12126,0,22400,95539,124566,HomeImp,Mgr,9,0,0,140.6955024,1,24,31.86981041
11470,0,13300,14212,57608,DebtCon,ProfExe,3,0,0,322.004542,0,16,15.91676921
12865,0,17500,99853,163401,DebtCon,Mgr,0,0,0,208.4622762,1,18,37.82861717
11439,0,10100,66393,85605,DebtCon,Office,6,1,1,203.6995629,3,29,37.66930513
14097,0,7700,,68131,HomeImp,Office,1,0,0,56.60990629,0,3,40.49982044
11084,0,25500,135728,178942,DebtCon,Mgr,0,,,133.9564941,,38,32.42562995
16536,0,22400,32665,56639,DebtCon,Other,13,0,0,101.7583551,1,25,31.47003128
13321,0,11000,74596,98000,HomeImp,ProfExe,6,0,0,108.5333333,1,27,
14078,1,11700,62400,78000,DebtCon,Office,20,0,0,216.0666667,2,24,
11066,0,70500,196690,288512,DebtCon,Self,9,0,0,227.0271357,2,24,29.58230092
16496,0,39800,129611,191175,DebtCon,Mgr,,0,0,183.7992158,0,25,35.55248636
14406,0,21300,183386,230443,DebtCon,ProfExe,1,0,0,288.3736976,1,26,39.33487902
13725,0,19200,62215,76573,DebtCon,Other,18,0,0,199.8756458,1,21,36.02366277
13013,0,22400,40605,76986,DebtCon,ProfExe,9,0,0,276.2759139,0,19,39.7301928
15865,0,9500,59494,75930,HomeImp,Other,0,0,0,98.99850784,0,6,36.88843637
11123,0,12800,,,,,,,,,,,25.13244854
15551,0,4000,,45760,HomeImp,,0,0,0,,0,0,
16134,1,30800,147577,187129,DebtCon,Office,11,0,0,,0,0,42.36225264
16774,0,23000,48003,64720,DebtCon,Office,4,0,0,160.6060458,1,26,33.6299233
13121,0,21700,45697,68144,DebtCon,Office,5,0,0,166.8710357,1,27,36.40831543
15801,1,31000,30000,72000,DebtCon,Mgr,20,2,0,127.3,1,14,
15738,0,14000,63451,105702,HomeImp,ProfExe,8,0,0,257.226325,1,12,33.90306382
13751,0,15700,135886,181894,DebtCon,Mgr,10,0,0,247.9650654,0,21,30.32639892
11332,0,13700,70018,89803,HomeImp,Office,24,0,0,154.7521209,1,13,39.38990883
15294,0,12100,68941,75029,HomeImp,Office,14,0,0,254.1896555,0,31,43.89784955
13683,0,40100,129625,197722,DebtCon,Mgr,,0,0,178.7673935,0,25,33.19931059
14740,0,19500,105000,138375,DebtCon,Office,12,0,2,219.1333333,0,25,
12042,0,16000,57944,89778,HomeImp,ProfExe,2,0,0,135.6060779,0,12,25.72579366
12456,0,22300,60513,111713,DebtCon,ProfExe,15,0,3,291.61872,1,35,27.70517064
14106,1,27700,83300,,HomeImp,Mgr,20,1,4,247.9333333,1,19,
11185,0,41700,12375,71029,HomeImp,Office,,0,0,325.2841932,0,19,16.10143414
11759,0,43300,,48908,DebtCon,Other,,5,,123.4028599,,19,28.19235324
12863,1,13000,41193,58000,DebtCon,Other,18,3,2,66.93333333,4,7,
15949,1,16400,54818,74447,DebtCon,Office,3,2,3,208.0888643,1,50,41.95642972
16161,1,20800,176235,209695,DebtCon,Other,9,3,0,159.7067703,0,25,38.59193997
12152,1,18200,55406,78682,DebtCon,Other,,0,0,122.7177095,0,39,33.6938313
12852,0,10400,21235,40116,DebtCon,Other,3,,,,,,36.90541431
15234,1,30200,80951,116160,DebtCon,ProfExe,19,4,0,130.3603618,0,58,50.35299879
12111,0,25000,95651,148280,DebtCon,ProfExe,21,1,0,154.5654328,0,24,42.69533127
11297,0,15700,87754,103045,HomeImp,Other,21,0,0,147.450177,4,23,29.18174264
12898,0,28200,109184,207035,DebtCon,Other,23,0,0,179.9377509,0,18,23.66245669
15305,0,6600,74376,84855,DebtCon,,3,,,,,,20.0283535
